equity,drawdown,position
9977.361350000001,5.973519682331767e-07,1
9977.35483,1.2508309670753052e-06,1
9977.34801,1.934378017977283e-06,1
9977.34073,2.6640294153467223e-06,1
9977.33351,3.387667202267729e-06,1
9977.32725,4.015087222560755e-06,1
9977.32041,4.700638810218106e-06,1
9977.31417,5.326054293755759e-06,1
9977.30811,5.933428945948115e-06,1
9977.30197,6.548821745344277e-06,1
9977.29636,7.111094319446859e-06,1
9977.29024,7.724482582087648e-06,1
9977.28397,8.352904870758359e-06,1
9977.277670000001,8.984333964562133e-06,1
9977.27108,9.64482884223038e-06,1
9977.26438,1.0316348672235494e-05,1
9977.257380000001,1.1017936554300456e-05,1
9977.250390000001,1.1718522167987733e-05,1
9977.24342,1.2417103244919636e-05,1
9977.23672,1.308862307492475e-05,1
9977.229490000002,1.3813263130223442e-05,1
9977.222480000002,1.4515853280666092e-05,1
9977.215450000002,1.5220447968046428e-05,1
9977.208790000002,1.5887958724358483e-05,1
9977.202520000003,1.6516381013029194e-05,1
9977.195960000003,1.717386908538207e-05,1
9977.188710000002,1.790051367761845e-05,1
9977.180950000002,1.8678273958393036e-05,1
9977.172410000001,1.9534211174632617e-05,1
9977.164530000002,2.0323998676121755e-05,1
9977.155760000001,2.1202988065595066e-05,1
9977.147880000002,2.1992775567084203e-05,1
9977.141110000002,2.2671311275915434e-05,1
9977.133550000002,2.3429026188589348e-05,1
9977.124770000002,2.4309017846440346e-05,1
9977.114930000002,2.5295249955060818e-05,1
9977.104910000002,2.629952289484427e-05,1
9977.094290000003,2.7363931938747424e-05,1
9977.084500000003,2.834515270529715e-05,1
9977.073930000002,2.9404550407311866e-05,1
9977.063490000002,3.0450918620052034e-05,1
9977.052990000002,3.150330044324063e-05,1
9977.042350000002,3.256971402408147e-05,1
9977.031550000002,3.365216389932992e-05,1
9977.021730000002,3.463639147101271e-05,1
9977.012190000003,3.5592555527391016e-05,1
9977.012190000003,3.5592555527391016e-05,1
