step,action,pre_position,post_position,pre_equity,post_equity,reward,cost_incurred
1629,BUY,1,1,9983.018090000012,9982.997970000013,-1.0991199999992243,0.020119999999224092
1630,BUY,1,1,9982.997970000013,9982.978610000013,-1.0993600000002335,0.019360000000233413
1631,BUY,1,1,9982.978610000013,9982.958930000013,-1.1006799999994257,0.01967999999942549
1632,BUY,1,1,9982.958930000013,9982.939770000014,-1.101159999999829,0.01915999999982887
1633,BUY,1,1,9982.939770000014,9982.920290000013,-1.1024800000008401,0.019480000000839937
1634,BUY,1,1,9982.920290000013,9982.900650000012,-1.103640000000436,0.019640000000435975
1635,BUY,1,1,9982.900650000012,9982.880850000012,-1.1048000000000322,0.019800000000032014
1636,BUY,1,1,9982.880850000012,9982.860910000012,-1.1059400000001334,0.019940000000133296
1637,BUY,1,1,9982.860910000012,9982.841150000013,-1.1067599999992235,0.01975999999922351
1638,BUY,1,1,9982.841150000013,9982.821390000014,-1.1077599999992236,0.01975999999922351
1639,BUY,1,1,9982.821390000014,9982.801430000014,-1.108959999999628,0.019959999999628053
1640,BUY,1,1,9982.801430000014,9982.781230000013,-1.1102000000008412,0.0202000000008411
1641,BUY,1,1,9982.781230000013,9982.761110000014,-1.111119999999224,0.020119999999224092
1642,BUY,1,1,9982.761110000014,9982.740930000014,-1.1121799999995274,0.020179999999527354
1643,BUY,1,1,9982.740930000014,9982.721250000015,-1.1126799999994255,0.01967999999942549
1644,BUY,1,1,9982.721250000015,9982.702190000015,-1.1130600000005362,0.019060000000536093
1645,BUY,1,1,9982.702190000015,9982.682890000015,-1.1142999999999301,0.01929999999993015
1646,BUY,1,1,9982.682890000015,9982.664270000014,-1.1146200000007376,0.01862000000073749
1647,BUY,1,1,9982.664270000014,9982.645830000014,-1.1154399999998277,0.018439999999827705
1648,BUY,1,1,9982.645830000014,9982.627350000013,-1.1164800000006363,0.01848000000063621
1649,BUY,1,1,9982.627350000013,9982.609110000014,-1.1172399999994231,0.018239999999423162
1650,BUY,1,1,9982.609110000014,9982.590610000014,-1.118500000000131,0.018500000000130967
1651,BUY,1,1,9982.590610000014,9982.571820000014,-1.1197900000000809,0.01879000000008091
1652,BUY,1,1,9982.571820000014,9982.553210000015,-1.1206099999991712,0.018609999999171123
1653,BUY,1,1,9982.553210000015,9982.534610000015,-1.1215999999994237,0.018599999999423744
1654,BUY,1,1,9982.534610000015,9982.515850000014,-1.1227600000008389,0.018760000000838772
1655,BUY,1,1,9982.515850000014,9982.496710000014,-1.124140000000334,0.019140000000334112
1656,BUY,1,1,9982.496710000014,9982.476910000014,-1.125800000000032,0.019800000000032014
1657,BUY,1,1,9982.476910000014,9982.457120000014,-1.1267900000002846,0.019790000000284635
1658,BUY,1,1,9982.457120000014,9982.437760000013,-1.1273600000002335,0.019360000000233413
1659,BUY,1,1,9982.437760000013,9982.417660000014,-1.1290999999997293,0.020099999999729334
1660,BUY,1,1,9982.417660000014,9982.397900000014,-1.1297599999992236,0.01975999999922351
1661,BUY,1,1,9982.397900000014,9982.378650000015,-1.1302499999993743,0.019249999999374268
1662,BUY,1,1,9982.378650000015,9982.358800000015,-1.131850000000588,0.019850000000587897
1663,BUY,1,1,9982.358800000015,9982.338240000014,-1.1335600000008417,0.020560000000841683
1664,BUY,1,1,9982.338240000014,9982.317220000014,-1.1350200000001351,0.021020000000135042
1665,BUY,1,1,9982.317220000014,9982.296520000014,-1.135699999999124,0.020699999999123975
1666,BUY,1,1,9982.296520000014,9982.275880000014,-1.1366400000006398,0.020640000000639702
1667,BUY,1,1,9982.275880000014,9982.255860000014,-1.1370199999999313,0.020019999999931315
1668,BUY,1,1,9982.255860000014,9982.236280000014,-1.1375800000001328,0.019580000000132713
1669,BUY,1,1,9982.236280000014,9982.216460000014,-1.1388199999995268,0.01981999999952677
1670,BUY,1,1,9982.216460000014,9982.196100000014,-1.1403600000004372,0.02036000000043714
1671,BUY,1,1,9982.196100000014,9982.175520000013,-1.1415800000003364,0.02058000000033644
1672,BUY,1,1,9982.175520000013,9982.154780000013,-1.1427399999999326,0.02073999999993248
1673,BUY,1,1,9982.154780000013,9982.134430000013,-1.1433500000006898,0.02035000000068976
1674,BUY,1,1,9982.134430000013,9982.113870000012,-1.1445600000008418,0.020560000000841683
1675,BUY,1,1,9982.113870000012,9982.093570000012,-1.1453000000001339,0.020300000000133878
1676,BUY,1,1,9982.093570000012,9982.073290000011,-1.1462800000006392,0.02028000000063912
1677,BUY,1,1,9982.073290000011,9982.05228000001,-1.1480100000003877,0.021010000000387663
1678,BUY,1,1,9982.05228000001,9982.031940000012,-1.1483399999991235,0.020339999999123393
1679,BUY,1,1,9982.031940000012,9982.011980000012,-1.148959999999628,0.019959999999628053
1680,BUY,1,1,9982.011980000012,9981.990640000013,-1.1513399999993272,0.02133999999932712
1681,BUY,1,1,9981.990640000013,9981.968770000012,-1.1528700000004901,0.02187000000049011
1682,BUY,1,1,9981.968770000012,9981.944570000012,-1.1561999999998371,0.02419999999983702
1683,BUY,1,1,9981.944570000012,9981.920020000012,-1.1575500000000902,0.024550000000090222
1684,BUY,1,1,9981.920020000012,9981.895620000012,-1.1584000000002417,0.024400000000241562
1685,BUY,1,1,9981.895620000012,9981.869950000011,-1.1606700000009005,0.025670000000900473
1686,BUY,1,1,9981.869950000011,9981.844650000012,-1.1612999999993336,0.025299999999333522
1687,BUY,1,1,9981.844650000012,9981.818650000012,-1.16299999999984,0.02599999999983993
1688,BUY,1,1,9981.818650000012,9981.792330000011,-1.1643200000008511,0.026320000000850996
1689,BUY,1,1,9981.792330000011,9981.76607000001,-1.1652600000005477,0.026260000000547734
1690,BUY,1,1,9981.76607000001,9981.74032000001,-1.1657500000006986,0.025750000000698492
1691,BUY,1,1,9981.74032000001,9981.71481000001,-1.1665099999994855,0.025509999999485444
1692,BUY,1,1,9981.71481000001,9981.68926000001,-1.167550000000294,0.02555000000029395
1693,BUY,1,1,9981.68926000001,9981.66366000001,-1.1686000000008498,0.025600000000849832
1694,BUY,1,1,9981.66366000001,9981.63760000001,-1.1700600000001433,0.02606000000014319
1695,BUY,1,1,9981.63760000001,9981.61208000001,-1.1705199999992328,0.025519999999232823
1696,BUY,1,1,9981.61208000001,9981.586480000009,-1.17160000000085,0.025600000000849832
1697,BUY,1,1,9981.586480000009,9981.56118000001,-1.1722999999993335,0.025299999999333522
1698,BUY,1,1,9981.56118000001,9981.53634000001,-1.1728400000000403,0.024840000000040163
1699,BUY,1,1,9981.53634000001,9981.51158000001,-1.1737600000002422,0.024760000000242144
1700,BUY,1,1,9981.51158000001,9981.486840000009,-1.1747400000007475,0.024740000000747386
1701,BUY,1,1,9981.486840000009,9981.46240000001,-1.175439999999231,0.024439999999231077
1702,BUY,1,1,9981.46240000001,9981.43790000001,-1.1764999999995345,0.02449999999953434
1703,BUY,1,1,9981.43790000001,9981.41281000001,-1.1780899999991816,0.0250899999991816
1704,BUY,1,1,9981.41281000001,9981.38792000001,-1.1788900000005962,0.024890000000596046
1705,BUY,1,1,9981.38792000001,9981.36272000001,-1.1802000000000408,0.025200000000040745
1706,BUY,1,1,9981.36272000001,9981.33758000001,-1.1811399999997376,0.025139999999737483
1707,BUY,1,1,9981.33758000001,9981.31410000001,-1.1804799999998359,0.023479999999835854
1708,BUY,1,1,9981.31410000001,9981.29193000001,-1.1801700000001876,0.02217000000018743
1709,BUY,1,1,9981.29193000001,9981.27004000001,-1.180889999999985,0.021889999999984866
1710,BUY,1,1,9981.27004000001,9981.24758000001,-1.1824600000001375,0.02246000000013737
1711,BUY,1,1,9981.24758000001,9981.22503000001,-1.1835499999996828,0.022549999999682768
1712,BUY,1,1,9981.22503000001,9981.20363000001,-1.1833999999996305,0.02139999999963038
1713,BUY,1,1,9981.20363000001,9981.18247000001,-1.1841600000002364,0.021160000000236323
1714,BUY,1,1,9981.18247000001,9981.161210000011,-1.1852599999995292,0.0212599999995291
1715,BUY,1,1,9981.161210000011,9981.140230000012,-1.1859799999993266,0.020979999999326537
1716,BUY,1,1,9981.140230000012,9981.119330000012,-1.1868999999995287,0.020899999999528518
1717,BUY,1,1,9981.119330000012,9981.098510000013,-1.1878199999997305,0.0208199999997305
1718,BUY,1,1,9981.098510000013,9981.076960000013,-1.1895499999994792,0.02154999999947904
1719,BUY,1,1,9981.076960000013,9981.055830000014,-1.1901299999991752,0.021129999999175197
1720,BUY,1,1,9981.055830000014,9981.034460000013,-1.1913700000003884,0.021370000000388245
1721,BUY,1,1,9981.034460000013,9981.013220000013,-1.1922400000000344,0.021240000000034343
1722,BUY,1,1,9981.013220000013,9980.991550000013,-1.1936700000000857,0.021670000000085565
1723,BUY,1,1,9980.991550000013,9980.971280000012,-1.1932700000008918,0.02027000000089174
1724,BUY,1,1,9980.971280000012,9980.950260000012,-1.1950200000001352,0.021020000000135042
1725,BUY,1,1,9980.950260000012,9980.928460000012,-1.1968000000004395,0.021800000000439468
1726,BUY,1,1,9980.928460000012,9980.906660000011,-1.1978000000004396,0.021800000000439468
1727,BUY,1,1,9980.906660000011,9980.884260000012,-1.1993999999998342,0.022399999999834108
1728,BUY,1,1,9980.884260000012,9980.862320000011,-1.199940000000541,0.02194000000054075
1729,BUY,1,1,9980.862320000011,9980.841060000012,-1.2002599999995291,0.0212599999995291
1730,BUY,1,1,9980.841060000012,9980.818920000012,-1.2021399999991265,0.022139999999126303
1731,BUY,1,1,9980.818920000012,9980.797130000012,-1.2027900000006921,0.02179000000069209
1732,BUY,1,1,9980.797130000012,9980.775310000012,-1.2038199999999344,0.021819999999934225
1733,BUY,1,1,9980.775310000012,9980.753650000011,-1.2046600000003382,0.021660000000338187
1734,BUY,1,1,9980.753650000011,9980.731870000012,-1.2057799999991259,0.02177999999912572
1735,BUY,1,1,9980.731870000012,9980.709970000013,-1.2068999999997323,0.021899999999732245
1736,BUY,1,1,9980.709970000013,9980.687940000013,-1.2080300000000863,0.022030000000086147
1737,BUY,1,1,9980.687940000013,9980.666500000012,-1.208440000000439,0.021440000000438886
1738,BUY,1,1,9980.666500000012,9980.644660000013,-1.2098399999994291,0.021839999999428983
1739,BUY,1,1,9980.644660000013,9980.623040000013,-1.2106199999995297,0.021619999999529682
1740,BUY,1,1,9980.623040000013,9980.601420000014,-1.2116199999995299,0.021619999999529682
1741,BUY,1,1,9980.601420000014,9980.579920000013,-1.2125000000007422,0.021500000000742148
1742,BUY,1,1,9980.579920000013,9980.557920000012,-1.2140000000008442,0.02200000000084401
1743,BUY,1,1,9980.557920000012,9980.536410000012,-1.2145100000004896,0.021510000000489526
1744,BUY,1,1,9980.536410000012,9980.515670000012,-1.2147399999999327,0.02073999999993248
1745,BUY,1,1,9980.515670000012,9980.495710000012,-1.2149599999996281,0.019959999999628053
1746,BUY,1,1,9980.495710000012,9980.476370000011,-1.2153400000007388,0.019340000000738655
1747,BUY,1,1,9980.476370000011,9980.457270000012,-1.2160999999995257,0.019099999999525608
1748,BUY,1,1,9980.457270000012,9980.438850000011,-1.2164200000003331,0.018420000000332948
1749,BUY,1,1,9980.438850000011,9980.421650000011,-1.21620000000023,0.01720000000022992
1750,BUY,1,1,9980.421650000011,9980.405160000011,-1.2164899999999763,0.016489999999976135
1751,BUY,1,1,9980.405160000011,9980.388960000011,-1.2172000000000263,0.016200000000026193
1752,BUY,1,1,9980.388960000011,9980.373740000012,-1.2172199999993174,0.015219999999317224
1753,BUY,1,1,9980.373740000012,9980.358600000012,-1.2181399999995193,0.015139999999519205
1754,BUY,1,1,9980.358600000012,9980.342710000012,-1.2198900000005817,0.015890000000581495
1755,BUY,1,1,9980.342710000012,9980.328420000013,-1.2192899999991642,0.014289999999164138
1756,BUY,1,1,9980.328420000013,9980.315200000012,-1.219220000000729,0.01322000000072876
1757,BUY,1,1,9980.315200000012,9980.301720000012,-1.2204799999996176,0.013479999999617576
1758,BUY,1,1,9980.301720000012,9980.289020000013,-1.2206999999993133,0.01269999999931315
1759,BUY,1,1,9980.289020000013,9980.277000000013,-1.2210200000001206,0.01202000000012049
1760,BUY,1,1,9980.277000000013,9980.264740000013,-1.2222599999995147,0.012259999999514548
1761,BUY,1,1,9980.264740000013,9980.252470000014,-1.223269999999262,0.012269999999261927
1762,BUY,1,1,9980.252470000014,9980.239800000014,-1.2246700000000712,0.012670000000071013
1763,BUY,1,1,9980.239800000014,9980.227620000014,-1.2251799999997166,0.012179999999716529
1764,BUY,1,1,9980.227620000014,9980.215280000015,-1.2263399999993128,0.012339999999312568
1765,BUY,1,1,9980.215280000015,9980.202150000016,-1.2281299999993645,0.013129999999364372
1766,BUY,1,1,9980.202150000016,9980.188970000016,-1.2291799999999202,0.013179999999920256
1767,BUY,1,1,9980.188970000016,9980.176260000015,-1.2297100000008796,0.012710000000879518
1768,BUY,1,1,9980.176260000015,9980.162710000015,-1.2315499999996682,0.013549999999668216
1769,BUY,1,1,9980.162710000015,9980.149090000015,-1.232619999999719,0.013619999999718857
1770,BUY,1,1,9980.149090000015,9980.135730000015,-1.23336000000083,0.013360000000830041
1771,BUY,1,1,9980.135730000015,9980.121410000014,-1.2353200000002253,0.014320000000225264
1772,BUY,1,1,9980.121410000014,9980.107430000015,-1.2359799999997194,0.013979999999719439
1773,BUY,1,1,9980.107430000015,9980.093370000015,-1.2370599999995175,0.014059999999517458
1774,BUY,1,1,9980.093370000015,9980.078610000015,-1.2387600000000238,0.014760000000023865
1775,BUY,1,1,9980.078610000015,9980.063740000014,-1.239870000000883,0.01487000000088301
1776,BUY,1,1,9980.063740000014,9980.048660000015,-1.241079999999216,0.015079999999215943
1777,BUY,1,1,9980.048660000015,9980.033040000015,-1.2426200000001264,0.01562000000012631
1778,BUY,1,1,9980.033040000015,9980.018260000015,-1.2427799999995186,0.014779999999518623
1779,BUY,1,1,9980.018260000015,9980.003610000016,-1.2436499999991648,0.01464999999916472
1780,BUY,1,1,9980.003610000016,9979.988950000015,-1.244660000000731,0.014660000000731088
1781,BUY,1,1,9979.988950000015,9979.974350000015,-1.245600000000428,0.014600000000427826
1782,BUY,1,1,9979.974350000015,9979.959580000015,-1.2467699999997712,0.014769999999771244
1783,BUY,1,1,9979.959580000015,9979.943190000015,-1.2493900000006835,0.016390000000683358
1784,BUY,1,1,9979.943190000015,9979.926990000014,-1.2502000000000262,0.016200000000026193
1785,BUY,1,1,9979.926990000014,9979.910710000015,-1.2512799999998243,0.016279999999824213
1786,BUY,1,1,9979.910710000015,9979.894410000015,-1.252299999999319,0.01629999999931897
1787,BUY,1,1,9979.894410000015,9979.877930000015,-1.2534800000002289,0.016480000000228756
1788,BUY,1,1,9979.877930000015,9979.860730000015,-1.25520000000023,0.01720000000022992
1789,BUY,1,1,9979.860730000015,9979.843530000015,-1.25620000000023,0.01720000000022992
1790,BUY,1,1,9979.843530000015,9979.826400000014,-1.2571300000001793,0.01713000000017928
1791,BUY,1,1,9979.826400000014,9979.809410000014,-1.257990000000078,0.016990000000078
1792,BUY,1,1,9979.809410000014,9979.791900000015,-1.2595099999996746,0.01750999999967462
1793,BUY,1,1,9979.791900000015,9979.774580000014,-1.2603200000008365,0.017320000000836444
1794,BUY,1,1,9979.774580000014,9979.757400000013,-1.2611800000007352,0.017180000000735163
1795,BUY,1,1,9979.757400000013,9979.740870000012,-1.2615300000007847,0.01653000000078464
1796,BUY,1,1,9979.740870000012,9979.724530000012,-1.2623400000001275,0.016340000000127475
1797,BUY,1,1,9979.724530000012,9979.708090000013,-1.2634399999994204,0.01643999999942025
1798,BUY,1,1,9979.708090000013,9979.691580000013,-1.264509999999471,0.016509999999470892
1799,BUY,1,1,9979.691580000013,9979.675580000014,-1.2649999999996218,0.01599999999962165
1800,BUY,1,1,9979.675580000014,9979.659910000013,-1.2656700000006822,0.015670000000682194
1801,BUY,1,1,9979.659910000013,9979.643910000013,-1.2669999999996218,0.01599999999962165
1802,BUY,1,1,9979.643910000013,9979.628150000013,-1.2677600000002276,0.015760000000227592
1803,BUY,1,1,9979.628150000013,9979.612330000013,-1.268820000000531,0.015820000000530854
1804,BUY,1,1,9979.612330000013,9979.596720000012,-1.269610000000379,0.015610000000378932
1805,BUY,1,1,9979.596720000012,9979.580980000012,-1.270740000000733,0.015740000000732834
1806,BUY,1,1,9979.580980000012,9979.565300000011,-1.2716800000004296,0.015680000000429573
1807,BUY,1,1,9979.565300000011,9979.549640000012,-1.272659999999116,0.015659999999115826
1808,BUY,1,1,9979.549640000012,9979.533900000011,-1.2737400000007328,0.015740000000732834
1809,BUY,1,1,9979.533900000011,9979.517960000012,-1.2749399999993185,0.01593999999931839
1810,BUY,1,1,9979.517960000012,9979.501840000012,-1.2761200000002282,0.016120000000228174
1811,BUY,1,1,9979.501840000012,9979.485370000011,-1.2774700000004815,0.016470000000481377
1812,BUY,1,1,9979.485370000011,9979.468670000011,-1.278700000000128,0.016700000000128057
1813,BUY,1,1,9979.468670000011,9979.452110000011,-1.279560000000027,0.016560000000026776
1814,BUY,1,1,9979.452110000011,9979.435390000011,-1.2807199999996228,0.016719999999622814
1815,BUY,1,1,9979.435390000011,9979.418620000011,-1.2817700000001788,0.016770000000178698
1816,BUY,1,1,9979.418620000011,9979.40136000001,-1.2832600000005332,0.017260000000533182
1817,BUY,1,1,9979.40136000001,9979.38350000001,-1.284859999999928,0.017859999999927823
1818,BUY,1,1,9979.38350000001,9979.36572000001,-1.2857800000001298,0.017780000000129803
1819,BUY,1,1,9979.36572000001,9979.348500000011,-1.2862199999997248,0.017219999999724678
1820,BUY,1,1,9979.348500000011,9979.33232000001,-1.2861800000005315,0.016180000000531436
1821,BUY,1,1,9979.33232000001,9979.31685000001,-1.2864700000002778,0.01547000000027765
1822,BUY,1,1,9979.31685000001,9979.30097000001,-1.2878800000008341,0.015880000000834116
1823,BUY,1,1,9979.30097000001,9979.284800000009,-1.2891700000007842,0.016170000000784057
1824,BUY,1,1,9979.284800000009,9979.268980000008,-1.2898200000005309,0.015820000000530854
1825,BUY,1,1,9979.268980000008,9979.253350000008,-1.2906299999998738,0.01562999999987369
1826,BUY,1,1,9979.253350000008,9979.237470000007,-1.2918800000008341,0.015880000000834116
1827,BUY,1,1,9979.237470000007,9979.220650000007,-1.2938200000007347,0.01682000000073458
1828,BUY,1,1,9979.220650000007,9979.204810000007,-1.2938400000000256,0.01584000000002561
1829,BUY,1,1,9979.204810000007,9979.189110000007,-1.2946999999999245,0.01569999999992433
1830,BUY,1,1,9979.189110000007,9979.173680000007,-1.2954299999994692,0.015429999999469146
1831,BUY,1,1,9979.173680000007,9979.158160000006,-1.2965200000008337,0.015520000000833534
1832,BUY,1,1,9979.158160000006,9979.142410000006,-1.2977500000004802,0.015750000000480213
1833,BUY,1,1,9979.142410000006,9979.126990000006,-1.298419999999722,0.015419999999721767
1834,BUY,1,1,9979.126990000006,9979.111720000006,-1.2992699999998731,0.015269999999873107
1835,BUY,1,1,9979.111720000006,9979.095940000007,-1.3007799999997225,0.01577999999972235
1836,BUY,1,1,9979.095940000007,9979.080840000006,-1.3011000000005297,0.01510000000052969
1837,BUY,1,1,9979.080840000006,9979.066500000006,-1.3013399999997202,0.014339999999720021
1838,BUY,1,1,9979.066500000006,9979.051830000006,-1.3026700000004785,0.014670000000478467
1839,BUY,1,1,9979.051830000006,9979.037270000006,-1.3035599999996195,0.014559999999619322
1840,BUY,1,1,9979.037270000006,9979.023450000006,-1.3038200000001234,0.0138200000001234
1841,BUY,1,1,9979.023450000006,9979.008810000007,-1.3056399999994175,0.014639999999417341
1842,BUY,1,1,9979.008810000007,9978.994570000006,-1.3062400000004273,0.014240000000427244
1843,BUY,1,1,9978.994570000006,9978.980320000006,-1.3072500000001748,0.014250000000174623
1844,BUY,1,1,9978.980320000006,9978.967420000006,-1.3068999999997177,0.012899999999717693
1845,BUY,1,1,9978.967420000006,9978.954500000007,-1.3079199999992126,0.01291999999921245
1846,BUY,1,1,9978.954500000007,9978.941680000007,-1.3088199999999197,0.012819999999919673
1847,BUY,1,1,9978.941680000007,9978.929290000007,-1.3093899999998686,0.01238999999986845
1848,BUY,1,1,9978.929290000007,9978.915640000007,-1.31165000000078,0.013650000000779983
1849,BUY,1,1,9978.915640000007,9978.901740000007,-1.3128999999999216,0.01389999999992142
1850,BUY,1,1,9978.901740000007,9978.886890000007,-1.3148499999995693,0.014849999999569263
1851,BUY,1,1,9978.886890000007,9978.872720000007,-1.3151700000003768,0.014170000000376604
1852,BUY,1,1,9978.872720000007,9978.859380000007,-1.3153399999995163,0.013339999999516294
1853,BUY,1,1,9978.859380000007,9978.845460000008,-1.3169199999994163,0.013919999999416177
1854,BUY,1,1,9978.845460000008,9978.830620000008,-1.318839999999822,0.014839999999821885
1855,BUY,1,1,9978.830620000008,9978.816140000008,-1.3194799999998215,0.014479999999821302
1856,BUY,1,1,9978.816140000008,9978.800980000007,-1.321160000000833,0.015160000000832952
1857,BUY,1,1,9978.800980000007,9978.785630000008,-1.3223499999996713,0.015349999999671127
1858,BUY,1,1,9978.785630000008,9978.770210000008,-1.3234199999997218,0.015419999999721767
1859,BUY,1,1,9978.770210000008,9978.754640000008,-1.3245699999995706,0.015569999999570427
1860,BUY,1,1,9978.754640000008,9978.739590000008,-1.3250499999999739,0.015049999999973807
1861,BUY,1,1,9978.739590000008,9978.724470000008,-1.3261200000000246,0.015120000000024447
1862,BUY,1,1,9978.724470000008,9978.709220000008,-1.3272500000003784,0.01525000000037835
1863,BUY,1,1,9978.709220000008,9978.693810000008,-1.3284099999999746,0.015409999999974389
1864,BUY,1,1,9978.693810000008,9978.677630000007,-1.3301800000005315,0.016180000000531436
1865,BUY,1,1,9978.677630000007,9978.660400000008,-1.3322299999994722,0.017229999999472057
1866,BUY,1,1,9978.660400000008,9978.643540000008,-1.3328599999997242,0.016859999999724096
1867,BUY,1,1,9978.643540000008,9978.626960000009,-1.3335799999995217,0.016579999999521533
1868,BUY,1,1,9978.626960000009,9978.609770000008,-1.3351900000004826,0.01719000000048254
1869,BUY,1,1,9978.609770000008,9978.593050000009,-1.335719999999623,0.016719999999622814
1870,BUY,1,1,9978.593050000009,9978.576470000009,-1.3365799999995216,0.016579999999521533
1871,BUY,1,1,9978.576470000009,9978.56103000001,-1.3364399999992167,0.015439999999216525
1872,BUY,1,1,9978.56103000001,9978.54732000001,-1.3357099999992643,0.013709999999264255
1873,BUY,1,1,9978.54732000001,9978.53364000001,-1.3366800000000223,0.013680000000022119
1874,BUY,1,1,9978.53364000001,9978.51940000001,-1.3382400000004273,0.014240000000427244
1875,BUY,1,1,9978.51940000001,9978.50624000001,-1.3381600000004257,0.013160000000425498
1876,BUY,1,1,9978.50624000001,9978.49195000001,-1.3402899999991642,0.014289999999164138
1877,BUY,1,1,9978.49195000001,9978.47793000001,-1.3410200000005281,0.014020000000527943
1878,BUY,1,1,9978.47793000001,9978.46338000001,-1.342549999999872,0.014549999999871943
1879,BUY,1,1,9978.46338000001,9978.44867000001,-1.3437099999994682,0.014709999999467982
1880,BUY,1,1,9978.44867000001,9978.433970000011,-1.3446999999997207,0.014699999999720603
1881,BUY,1,1,9978.433970000011,9978.41871000001,-1.346260000000126,0.015260000000125729
1882,BUY,1,1,9978.41871000001,9978.40355000001,-1.347160000000833,0.015160000000832952
1883,BUY,1,1,9978.40355000001,9978.38922000001,-1.3473299999999728,0.014329999999972642
1884,BUY,1,1,9978.38922000001,9978.37470000001,-1.3485200000006299,0.014520000000629807
1885,BUY,1,1,9978.37470000001,9978.36136000001,-1.3483399999995165,0.013339999999516294
1886,BUY,1,1,9978.36136000001,9978.34856000001,-1.348800000000425,0.012800000000424916
1887,BUY,1,1,9978.34856000001,9978.335920000009,-1.349640000000829,0.012640000000828877
1888,BUY,1,1,9978.335920000009,9978.323710000008,-1.3502100000007777,0.012210000000777654
1889,BUY,1,1,9978.323710000008,9978.311580000009,-1.3511299999991608,0.012129999999160646
1890,BUY,1,1,9978.311580000009,9978.298990000008,-1.352590000000273,0.012590000000272994
1891,BUY,1,1,9978.298990000008,9978.286220000009,-1.353769999999364,0.01276999999936379
1892,BUY,1,1,9978.286220000009,9978.27382000001,-1.354399999999616,0.01239999999961583
1893,BUY,1,1,9978.27382000001,9978.261670000009,-1.3551500000004744,0.012150000000474392
1894,BUY,1,1,9978.261670000009,9978.249740000008,-1.3559300000005752,0.011930000000575092
1895,BUY,1,1,9978.249740000008,9978.237770000009,-1.3569699999995646,0.011969999999564607
1896,BUY,1,1,9978.237770000009,9978.22594000001,-1.3578299999994634,0.011829999999463325
1897,BUY,1,1,9978.22594000001,9978.214290000009,-1.3586500000003725,0.011650000000372529
1898,BUY,1,1,9978.214290000009,9978.202550000009,-1.359739999999918,0.011739999999917927
1899,BUY,1,1,9978.202550000009,9978.190890000009,-1.3606600000001199,0.011660000000119908
1900,BUY,1,1,9978.190890000009,9978.179110000008,-1.3617800000007265,0.011780000000726432
1901,BUY,1,1,9978.179110000008,9978.167260000007,-1.362850000000777,0.011850000000777072
1902,BUY,1,1,9978.167260000007,9978.155510000008,-1.3637499999996654,0.011749999999665306
1903,BUY,1,1,9978.155510000008,9978.143770000008,-1.364739999999918,0.011739999999917927
1904,BUY,1,1,9978.143770000008,9978.132310000008,-1.3654599999997155,0.011459999999715365
1905,BUY,1,1,9978.132310000008,9978.120450000008,-1.3668600000005244,0.011860000000524451
1906,BUY,1,1,9978.120450000008,9978.108610000008,-1.3678399999992108,0.011839999999210704
1907,BUY,1,1,9978.108610000008,9978.096690000008,-1.3689200000008277,0.011920000000827713
1908,BUY,1,1,9978.096690000008,9978.085010000008,-1.3696799999996148,0.011679999999614665
1909,BUY,1,1,9978.085010000008,9978.073730000007,-1.3702800000006246,0.011280000000624568
1910,BUY,1,1,9978.073730000007,9978.062320000008,-1.3714099999991596,0.011409999999159481
1911,BUY,1,1,9978.062320000008,9978.051130000009,-1.3721899999992602,0.01118999999926018
1912,BUY,1,1,9978.051130000009,9978.03995000001,-1.373179999999513,0.011179999999512802
1913,BUY,1,1,9978.03995000001,9978.029670000009,-1.3732800000004208,0.010280000000420841
1914,BUY,1,1,9978.029670000009,9978.01927000001,-1.3743999999992085,0.010399999999208376
1915,BUY,1,1,9978.01927000001,9978.00881000001,-1.3754599999995116,0.010459999999511638
1916,BUY,1,1,9978.00881000001,9977.99826000001,-1.3765500000008761,0.010550000000876025
1917,BUY,1,1,9977.99826000001,9977.98710000001,-1.378160000000018,0.011160000000018044
1918,BUY,1,1,9977.98710000001,9977.97634000001,-1.378759999999209,0.010759999999208958
1919,BUY,1,1,9977.97634000001,9977.96616000001,-1.379179999999309,0.010179999999309075
1920,BUY,1,1,9977.96616000001,9977.957920000012,-1.378239999999205,0.008239999999204883
1921,BUY,1,1,9977.957920000012,9977.949780000012,-1.379139999999912,0.008139999999912106
1922,BUY,1,1,9977.949780000012,9977.941940000012,-1.379840000000215,0.007840000000214786
1923,BUY,1,1,9977.941940000012,9977.934100000011,-1.3808400000002148,0.007840000000214786
1924,BUY,1,1,9977.934100000011,9977.926300000012,-1.3817999999994064,0.007799999999406282
1925,BUY,1,1,9977.926300000012,9977.918650000012,-1.3826499999995576,0.007649999999557622
1926,BUY,1,1,9977.918650000012,9977.911680000012,-1.382970000000365,0.006970000000364962
1927,BUY,1,1,9977.911680000012,9977.905080000011,-1.383600000000617,0.006600000000617001
1928,BUY,1,1,9977.905080000011,9977.897880000011,-1.3852000000000118,0.0072000000000116415
1929,BUY,1,1,9977.897880000011,9977.89071000001,-1.3861700000007695,0.007170000000769505
1930,BUY,1,1,9977.89071000001,9977.88415000001,-1.3865599999998086,0.006559999999808497
1931,BUY,1,1,9977.88415000001,9977.87703000001,-1.3881200000002136,0.007120000000213622
1932,BUY,1,1,9977.87703000001,9977.86991000001,-1.3891200000002137,0.007120000000213622
